TStamp Australia/Sydney	Latitude [deg]	Longitude [deg]	Altitude [above WGS84]	Accuracy [m 68% confidence radius]
1487836397000	-37.836042	145.129867	80.000000	5.400000
1487836398000	-37.836075	145.129802	79.800000	5.400000
1487836399000	-37.836100	145.129728	79.300000	5.300000
1487836400000	-37.836098	145.129648	79.600000	5.300000
1487836401000	-37.836090	145.129573	80.300000	5.300000
1487836402000	-37.836092	145.129502	80.200000	5.300000
1487836403000	-37.836103	145.129437	79.700000	5.300000
1487836404000	-37.836123	145.129380	79.200000	5.300000
1487836405000	-37.836143	145.129333	79.000000	5.300000
1487836406000	-37.836162	145.129288	79.000000	5.300000
1487836407000	-37.836178	145.129250	78.900000	5.300000
1487836408000	-37.836193	145.129210	79.200000	5.300000
1487836409000	-37.836207	145.129162	79.100000	5.300000
1487836410000	-37.836217	145.129113	79.300000	5.300000
1487836411000	-37.836230	145.129060	79.200000	5.300000
1487836412000	-37.836235	145.129003	79.200000	5.300000
1487836413000	-37.836240	145.128943	79.300000	5.300000
1487836414000	-37.836245	145.128882	79.200000	5.400000
1487836415000	-37.836247	145.128823	79.700000	5.400000
1487836416000	-37.836247	145.128767	80.100000	5.400000
1487836417000	-37.836258	145.128698	80.500000	5.400000
1487836418000	-37.836285	145.128647	80.100000	5.300000
1487836419000	-37.836320	145.128605	79.400000	5.300000
1487836420000	-37.836358	145.128560	79.100000	5.300000
1487836421000	-37.836400	145.128515	78.600000	5.400000
1487836422000	-37.836430	145.128468	78.700000	5.400000
1487836423000	-37.836448	145.128403	79.100000	5.400000
1487836424000	-37.836450	145.128328	79.300000	5.300000
1487836425000	-37.836440	145.128255	79.800000	5.300000
1487836426000	-37.836430	145.128183	80.300000	5.400000
1487836427000	-37.836420	145.128118	81.100000	5.400000
1487836428000	-37.836405	145.128045	81.400000	5.400000
1487836429000	-37.836383	145.127968	82.100000	5.400000
1487836430000	-37.836358	145.127895	82.500000	5.300000
1487836431000	-37.836338	145.127820	82.300000	5.300000
1487836432000	-37.836318	145.127743	81.900000	5.300000
1487836433000	-37.836292	145.127663	81.900000	5.300000
1487836434000	-37.836270	145.127578	82.100000	5.300000
1487836435000	-37.836260	145.127493	82.400000	5.300000
1487836436000	-37.836262	145.127415	82.800000	5.300000
1487836437000	-37.836280	145.127332	82.900000	5.300000
1487836438000	-37.836307	145.127250	82.900000	5.300000
1487836439000	-37.836342	145.127173	83.000000	5.300000
1487836440000	-37.836382	145.127097	82.500000	5.300000
1487836441000	-37.836420	145.127022	82.700000	5.300000
1487836442000	-37.836458	145.126948	82.900000	5.300000
1487836443000	-37.836498	145.126878	82.900000	5.300000
1487836444000	-37.836545	145.126813	82.700000	5.300000
1487836445000	-37.836588	145.126753	82.400000	5.300000
1487836446000	-37.836628	145.126702	82.800000	5.300000
1487836447000	-37.836668	145.126652	82.600000	5.300000
1487836448000	-37.836705	145.126605	83.100000	5.300000
1487836449000	-37.836742	145.126555	83.000000	5.300000
1487836450000	-37.836775	145.126507	83.000000	5.300000
1487836451000	-37.836803	145.126455	82.900000	5.300000
1487836452000	-37.836830	145.126402	83.100000	5.300000
1487836453000	-37.836853	145.126347	83.400000	5.300000
1487836454000	-37.836875	145.126293	83.200000	5.300000
1487836455000	-37.836897	145.126243	83.000000	5.300000
1487836456000	-37.836917	145.126198	82.900000	5.300000
1487836457000	-37.836940	145.126153	82.700000	5.300000
1487836458000	-37.836963	145.126107	82.600000	5.300000
1487836459000	-37.836987	145.126057	82.400000	5.300000
1487836460000	-37.837010	145.126005	82.300000	5.300000
1487836461000	-37.837033	145.125952	82.500000	5.300000
1487836462000	-37.837057	145.125898	82.800000	5.300000
1487836463000	-37.837078	145.125845	83.100000	5.300000
1487836464000	-37.837090	145.125802	83.300000	5.300000
1487836465000	-37.837103	145.125755	83.600000	5.300000
1487836466000	-37.837120	145.125707	84.300000	5.300000
1487836467000	-37.837137	145.125657	85.000000	5.400000
1487836468000	-37.837153	145.125608	86.100000	5.300000
1487836469000	-37.837168	145.125558	87.000000	5.400000
1487836470000	-37.837182	145.125512	87.900000	5.400000
1487836471000	-37.837198	145.125467	88.500000	5.400000
1487836472000	-37.837213	145.125427	89.800000	5.400000
1487836473000	-37.837223	145.125385	90.500000	5.400000
1487836474000	-37.837242	145.125342	91.100000	5.400000
1487836475000	-37.837267	145.125295	91.400000	5.400000
1487836476000	-37.837295	145.125243	91.800000	5.400000
1487836477000	-37.837333	145.125187	90.900000	5.400000
1487836478000	-37.837378	145.125125	90.800000	5.400000
1487836479000	-37.837428	145.125073	90.700000	5.300000
1487836480000	-37.837480	145.125028	91.100000	5.300000
1487836481000	-37.837537	145.124980	91.200000	5.300000
1487836482000	-37.837595	145.124932	91.600000	5.300000
1487836483000	-37.837658	145.124885	91.900000	5.300000
1487836484000	-37.837730	145.124835	91.200000	5.300000
1487836485000	-37.837795	145.124783	91.200000	5.300000
1487836486000	-37.837862	145.124737	91.500000	5.400000
1487836487000	-37.837935	145.124677	90.700000	5.400000
1487836488000	-37.838000	145.124620	90.600000	5.400000
1487836489000	-37.838057	145.124557	90.700000	5.400000
1487836490000	-37.838108	145.124490	91.100000	5.400000
1487836491000	-37.838163	145.124422	91.300000	5.400000
1487836492000	-37.838220	145.124357	91.600000	5.400000
1487836493000	-37.838273	145.124298	92.100000	5.400000
1487836494000	-37.838338	145.124245	91.900000	5.400000
1487836495000	-37.838410	145.124192	91.200000	5.400000
1487836496000	-37.838482	145.124147	90.400000	5.400000
1487836497000	-37.838557	145.124112	90.000000	5.400000
1487836498000	-37.838622	145.124080	88.300000	5.400000
1487836499000	-37.838693	145.124053	87.400000	5.400000
1487836500000	-37.838748	145.124038	86.800000	5.400000
1487836501000	-37.838792	145.124018	86.000000	5.400000
1487836502000	-37.838823	145.123985	85.700000	5.400000
1487836503000	-37.838843	145.123950	85.100000	5.400000
1487836504000	-37.838852	145.123905	84.900000	5.400000
1487836505000	-37.838868	145.123858	84.500000	5.400000
1487836506000	-37.838883	145.123810	84.400000	5.400000
1487836507000	-37.838890	145.123763	84.500000	5.400000
1487836508000	-37.838898	145.123713	84.800000	5.400000
1487836509000	-37.838905	145.123668	85.200000	5.400000
1487836510000	-37.838908	145.123632	85.100000	5.400000
1487836511000	-37.838905	145.123598	84.800000	5.300000
1487836512000	-37.838902	145.123567	84.500000	5.300000
1487836513000	-37.838900	145.123537	84.600000	5.300000
1487836514000	-37.838900	145.123512	84.600000	5.300000
1487836515000	-37.838898	145.123487	85.200000	5.300000
1487836516000	-37.838898	145.123455	86.100000	5.300000
1487836517000	-37.838902	145.123417	86.600000	5.300000
1487836518000	-37.838903	145.123373	86.800000	5.300000
1487836519000	-37.838908	145.123330	86.000000	5.300000
1487836520000	-37.838908	145.123292	86.100000	5.300000
1487836521000	-37.838907	145.123252	86.400000	5.300000
1487836522000	-37.838905	145.123215	86.600000	5.300000
1487836523000	-37.838902	145.123182	86.900000	5.300000
1487836524000	-37.838898	145.123150	86.900000	5.300000
1487836525000	-37.838893	145.123113	87.300000	5.300000
1487836526000	-37.838890	145.123078	87.400000	5.300000
1487836527000	-37.838877	145.123073	89.300000	5.400000
1487836528000	-37.838870	145.123037	90.300000	5.400000
1487836529000	-37.838867	145.123000	91.000000	5.400000
1487836530000	-37.838862	145.122970	91.200000	5.300000
1487836531000	-37.838862	145.122927	91.400000	5.300000
1487836532000	-37.838860	145.122890	91.300000	5.300000
1487836533000	-37.838855	145.122853	91.600000	5.300000
1487836534000	-37.838850	145.122808	92.000000	5.300000
1487836535000	-37.838847	145.122768	91.900000	5.300000
1487836536000	-37.838840	145.122750	93.600000	5.300000
1487836537000	-37.838837	145.122708	94.000000	5.300000
1487836538000	-37.838832	145.122667	94.200000	5.300000
1487836539000	-37.838828	145.122632	94.400000	5.300000
1487836540000	-37.838820	145.122598	94.900000	5.300000
1487836541000	-37.838805	145.122575	96.300000	5.300000
1487836542000	-37.838798	145.122543	96.900000	5.300000
1487836543000	-37.838795	145.122515	97.200000	5.300000
1487836544000	-37.838792	145.122493	97.800000	5.300000
1487836545000	-37.838793	145.122467	98.300000	5.300000
1487836546000	-37.838793	145.122442	98.600000	5.300000
1487836547000	-37.838795	145.122417	99.100000	5.300000
1487836548000	-37.838795	145.122390	99.400000	5.300000
1487836549000	-37.838793	145.122358	99.900000	5.300000
1487836550000	-37.838790	145.122328	100.100000	5.300000
1487836551000	-37.838790	145.122297	100.100000	5.300000
1487836552000	-37.838788	145.122270	100.000000	5.300000
1487836553000	-37.838788	145.122240	99.900000	5.300000
1487836554000	-37.838790	145.122207	99.200000	5.300000
1487836555000	-37.838795	145.122172	98.300000	5.300000
1487836556000	-37.838805	145.122135	96.800000	5.300000
1487836557000	-37.838823	145.122102	95.700000	5.300000
1487836558000	-37.838852	145.122073	94.800000	5.300000
1487836559000	-37.838888	145.122048	94.200000	5.300000
1487836560000	-37.838925	145.122027	93.400000	5.300000
1487836561000	-37.838968	145.122007	92.900000	5.300000
1487836562000	-37.839013	145.121987	92.300000	5.300000
1487836563000	-37.839063	145.121965	91.400000	5.300000
1487836564000	-37.839117	145.121943	90.700000	5.300000
1487836565000	-37.839175	145.121918	89.900000	5.300000
1487836566000	-37.839233	145.121895	89.000000	5.300000
1487836567000	-37.839295	145.121873	88.200000	5.300000
1487836568000	-37.839362	145.121857	87.300000	5.300000
1487836569000	-37.839428	145.121843	86.700000	5.300000
1487836570000	-37.839497	145.121838	85.900000	5.300000
1487836571000	-37.839562	145.121832	85.200000	5.300000
1487836572000	-37.839627	145.121822	84.600000	5.300000
1487836573000	-37.839693	145.121815	83.500000	5.300000
1487836574000	-37.839762	145.121810	82.400000	5.300000
1487836575000	-37.839837	145.121805	81.400000	5.300000
1487836576000	-37.839912	145.121800	80.400000	5.300000
1487836577000	-37.839982	145.121805	78.700000	5.300000
1487836578000	-37.840045	145.121820	77.700000	5.300000
1487836579000	-37.840093	145.121835	76.800000	5.300000
1487836580000	-37.840130	145.121840	75.800000	5.300000
1487836581000	-37.840170	145.121835	75.000000	5.300000
1487836582000	-37.840220	145.121825	74.300000	5.300000
1487836583000	-37.840272	145.121810	73.400000	5.300000
1487836584000	-37.840327	145.121800	72.400000	5.400000
1487836585000	-37.840385	145.121785	72.200000	5.400000
1487836586000	-37.840452	145.121778	71.400000	5.400000
1487836587000	-37.840520	145.121767	70.700000	5.400000
1487836588000	-37.840592	145.121757	69.900000	5.400000
1487836589000	-37.840663	145.121750	68.900000	5.400000
1487836590000	-37.840737	145.121743	68.200000	5.400000
1487836591000	-37.840807	145.121735	67.200000	5.400000
1487836592000	-37.840875	145.121723	66.600000	5.400000
1487836593000	-37.840943	145.121712	66.300000	5.400000
1487836594000	-37.841010	145.121700	65.500000	5.400000
1487836595000	-37.841072	145.121687	64.900000	5.400000
1487836596000	-37.841123	145.121677	64.700000	5.400000
1487836597000	-37.841173	145.121670	64.400000	5.400000
1487836598000	-37.841220	145.121663	64.500000	5.400000
1487836599000	-37.841263	145.121667	64.500000	5.400000
1487836600000	-37.841315	145.121678	63.600000	5.400000
1487836601000	-37.841363	145.121683	62.800000	5.400000
1487836602000	-37.841397	145.121687	62.200000	5.400000
1487836603000	-37.841423	145.121693	61.100000	5.400000
1487836604000	-37.841440	145.121690	60.700000	5.400000
1487836605000	-37.841453	145.121688	60.300000	5.400000
1487836606000	-37.841462	145.121683	61.100000	5.400000
1487836607000	-37.841467	145.121688	60.800000	5.400000
1487836608000	-37.841468	145.121687	61.500000	5.400000
1487836609000	-37.841468	145.121687	61.500000	5.400000
1487836610000	-37.841468	145.121687	61.500000	5.300000
1487836611000	-37.841468	145.121687	61.500000	5.200000
1487836612000	-37.841468	145.121687	61.500000	5.200000
1487836613000	-37.841468	145.121687	61.500000	5.200000
1487836614000	-37.841468	145.121687	61.500000	5.200000
1487836615000	-37.841468	145.121687	61.500000	5.200000
1487836616000	-37.841468	145.121687	61.500000	5.300000
1487836617000	-37.841472	145.121620	62.100000	5.300000
1487836618000	-37.841477	145.121583	62.400000	5.300000
1487836619000	-37.841475	145.121547	62.900000	5.300000
1487836620000	-37.841472	145.121510	63.200000	5.300000
1487836621000	-37.841472	145.121480	63.600000	5.300000
1487836622000	-37.841482	145.121453	64.200000	5.300000
1487836623000	-37.841505	145.121432	64.800000	5.300000
1487836624000	-37.841535	145.121423	65.400000	5.300000
1487836625000	-37.841565	145.121417	65.900000	5.400000
1487836626000	-37.841602	145.121408	66.300000	5.400000
1487836627000	-37.841645	145.121395	66.800000	5.400000
1487836628000	-37.841692	145.121382	67.400000	5.400000
1487836629000	-37.841733	145.121368	67.800000	5.400000
1487836630000	-37.841783	145.121355	68.300000	5.400000
1487836631000	-37.841835	145.121338	68.700000	5.400000
1487836632000	-37.841888	145.121327	69.200000	5.400000
1487836633000	-37.841942	145.121313	69.500000	5.300000
1487836634000	-37.841995	145.121302	69.700000	5.300000
1487836635000	-37.842050	145.121287	69.600000	5.300000
1487836636000	-37.842112	145.121283	69.500000	5.300000
1487836637000	-37.842167	145.121273	69.300000	5.300000
1487836638000	-37.842222	145.121263	69.200000	5.300000
1487836639000	-37.842275	145.121257	69.300000	5.300000
1487836640000	-37.842322	145.121245	69.800000	5.300000
1487836641000	-37.842368	145.121233	70.700000	5.300000
1487836642000	-37.842408	145.121218	70.900000	5.400000
1487836643000	-37.842445	145.121212	71.000000	5.400000
1487836644000	-37.842495	145.121205	71.100000	5.400000
1487836645000	-37.842542	145.121190	71.800000	5.400000
1487836646000	-37.842588	145.121180	71.800000	5.400000
1487836647000	-37.842638	145.121173	72.200000	5.400000
1487836648000	-37.842693	145.121165	72.900000	5.300000
1487836649000	-37.842743	145.121158	73.100000	5.300000
1487836650000	-37.842790	145.121152	73.800000	5.300000
1487836651000	-37.842833	145.121147	74.000000	5.300000
1487836652000	-37.842877	145.121138	75.100000	5.300000
1487836653000	-37.842917	145.121130	75.500000	5.300000
1487836654000	-37.842958	145.121118	75.400000	5.300000
1487836655000	-37.842998	145.121110	74.900000	5.300000
1487836656000	-37.843038	145.121103	74.700000	5.300000
1487836657000	-37.843073	145.121097	74.300000	5.300000
1487836658000	-37.843105	145.121082	73.900000	5.300000
1487836659000	-37.843122	145.121042	73.800000	5.300000
1487836660000	-37.843122	145.120987	75.000000	5.300000
1487836661000	-37.843122	145.120922	75.200000	5.300000
1487836662000	-37.843122	145.120853	74.600000	5.300000
1487836663000	-37.843115	145.120780	74.400000	5.300000
1487836664000	-37.843108	145.120698	73.900000	5.300000
1487836665000	-37.843098	145.120615	73.600000	5.300000
1487836666000	-37.843090	145.120528	73.100000	5.300000
1487836667000	-37.843082	145.120442	72.700000	5.300000
1487836668000	-37.843073	145.120355	72.400000	5.300000
1487836669000	-37.843067	145.120268	72.200000	5.300000
1487836670000	-37.843060	145.120180	71.900000	5.300000
1487836671000	-37.843062	145.120092	71.700000	5.300000
1487836672000	-37.843078	145.120002	71.100000	5.300000
1487836673000	-37.843110	145.119918	70.600000	5.300000
1487836674000	-37.843158	145.119843	70.200000	5.300000
1487836675000	-37.843222	145.119782	70.000000	5.300000
1487836676000	-37.843283	145.119728	69.700000	5.300000
1487836677000	-37.843348	145.119677	69.600000	5.300000
1487836678000	-37.843418	145.119625	69.400000	5.300000
1487836679000	-37.843487	145.119577	68.900000	5.300000
1487836680000	-37.843548	145.119527	69.000000	5.300000
1487836681000	-37.843605	145.119472	69.100000	5.300000
1487836682000	-37.843662	145.119417	69.200000	5.300000
1487836683000	-37.843717	145.119357	69.500000	5.300000
1487836684000	-37.843770	145.119295	69.300000	5.300000
1487836685000	-37.843822	145.119233	68.800000	5.300000
1487836686000	-37.843870	145.119173	69.000000	5.300000
1487836687000	-37.843920	145.119110	68.200000	5.300000
1487836688000	-37.843967	145.119043	68.100000	5.300000
1487836689000	-37.844015	145.118982	67.800000	5.300000
1487836690000	-37.844060	145.118918	68.200000	5.300000
1487836691000	-37.844103	145.118853	68.000000	5.300000
1487836692000	-37.844152	145.118793	67.900000	5.300000
1487836693000	-37.844202	145.118732	68.000000	5.300000
1487836694000	-37.844255	145.118672	67.400000	5.300000
1487836695000	-37.844298	145.118610	67.500000	5.300000
1487836696000	-37.844345	145.118548	67.300000	5.300000
1487836697000	-37.844388	145.118488	67.400000	5.300000
1487836698000	-37.844435	145.118428	67.400000	5.300000
1487836699000	-37.844482	145.118368	67.400000	5.300000
1487836700000	-37.844527	145.118310	67.500000	5.300000
1487836701000	-37.844572	145.118250	67.300000	5.300000
1487836702000	-37.844617	145.118187	67.100000	5.300000
1487836703000	-37.844660	145.118123	67.100000	5.300000
1487836704000	-37.844702	145.118062	67.600000	5.300000
1487836705000	-37.844748	145.118005	67.700000	5.300000
1487836706000	-37.844795	145.117948	68.100000	5.300000
1487836707000	-37.844842	145.117895	68.400000	5.300000
1487836708000	-37.844887	145.117840	68.400000	5.300000
1487836709000	-37.844927	145.117780	68.700000	5.300000
1487836710000	-37.844972	145.117722	68.800000	5.300000
1487836711000	-37.845010	145.117667	69.300000	5.300000
1487836712000	-37.845053	145.117610	69.600000	5.300000
1487836713000	-37.845093	145.117553	69.900000	5.300000
1487836714000	-37.845128	145.117495	70.400000	5.300000
1487836715000	-37.845168	145.117433	70.200000	5.300000
1487836716000	-37.845207	145.117383	70.500000	5.300000
1487836717000	-37.845243	145.117337	70.900000	5.300000
1487836718000	-37.845277	145.117288	71.200000	5.300000
1487836719000	-37.845313	145.117242	71.300000	5.300000
1487836720000	-37.845350	145.117192	71.300000	5.300000
1487836721000	-37.845387	145.117142	71.500000	5.300000
1487836722000	-37.845425	145.117090	71.400000	5.300000
1487836723000	-37.845463	145.117038	71.200000	5.300000
1487836724000	-37.845498	145.116987	71.000000	5.300000
1487836725000	-37.845533	145.116932	70.800000	5.300000
1487836726000	-37.845562	145.116877	70.700000	5.300000
1487836727000	-37.845585	145.116818	70.900000	5.300000
1487836728000	-37.845610	145.116760	70.900000	5.300000
1487836729000	-37.845633	145.116702	70.700000	5.300000
1487836730000	-37.845660	145.116650	70.800000	5.300000
1487836731000	-37.845687	145.116600	70.800000	5.300000
1487836732000	-37.845703	145.116553	70.800000	5.300000
1487836733000	-37.845710	145.116503	71.000000	5.300000
1487836734000	-37.845718	145.116452	70.700000	5.300000
1487836735000	-37.845730	145.116405	70.500000	5.300000
1487836736000	-37.845752	145.116358	70.500000	5.300000
1487836737000	-37.845773	145.116303	70.400000	5.300000
1487836738000	-37.845785	145.116247	70.300000	5.300000
1487836739000	-37.845785	145.116187	70.200000	5.300000
1487836740000	-37.845765	145.116128	70.500000	5.300000
1487836741000	-37.845745	145.116067	70.400000	5.300000
1487836742000	-37.845727	145.115993	70.300000	5.300000
1487836743000	-37.845705	145.115918	70.600000	5.300000
1487836744000	-37.845675	145.115863	72.400000	5.300000
1487836745000	-37.845655	145.115792	73.800000	5.300000
1487836746000	-37.845638	145.115722	74.700000	5.300000
1487836747000	-37.845628	145.115645	75.200000	5.400000
1487836748000	-37.845620	145.115567	75.600000	5.400000
1487836749000	-37.845613	145.115482	75.800000	5.400000
1487836750000	-37.845600	145.115405	76.600000	5.400000
1487836751000	-37.845590	145.115322	77.000000	5.400000
1487836752000	-37.845583	145.115238	77.200000	5.400000
1487836753000	-37.845572	145.115150	77.600000	5.400000
1487836754000	-37.845557	145.115062	77.800000	5.400000
1487836755000	-37.845537	145.114983	78.100000	5.400000
1487836756000	-37.845517	145.114905	78.200000	5.400000
1487836757000	-37.845500	145.114822	77.900000	5.300000
1487836758000	-37.845485	145.114737	77.700000	5.300000
1487836759000	-37.845473	145.114653	76.900000	5.300000
1487836760000	-37.845460	145.114570	76.200000	5.300000
1487836761000	-37.845448	145.114490	75.900000	5.300000
1487836762000	-37.845443	145.114408	75.000000	5.300000
1487836763000	-37.845448	145.114323	74.800000	5.300000
1487836764000	-37.845453	145.114243	74.400000	5.300000
1487836765000	-37.845453	145.114165	74.000000	5.300000
1487836766000	-37.845462	145.114083	73.400000	5.300000
1487836767000	-37.845475	145.114007	73.200000	5.300000
1487836768000	-37.845507	145.113938	73.200000	5.300000
1487836769000	-37.845552	145.113888	73.200000	5.300000
1487836770000	-37.845615	145.113867	72.800000	5.300000
1487836771000	-37.845680	145.113857	72.500000	5.300000
1487836772000	-37.845740	145.113843	72.400000	5.300000
1487836773000	-37.845798	145.113827	72.100000	5.300000
1487836774000	-37.845857	145.113817	71.600000	5.300000
1487836775000	-37.845918	145.113810	70.800000	5.300000
1487836776000	-37.845982	145.113798	69.700000	5.300000
1487836777000	-37.846037	145.113792	68.900000	5.300000
1487836778000	-37.846085	145.113788	68.000000	5.300000
1487836779000	-37.846132	145.113787	67.200000	5.400000
1487836780000	-37.846170	145.113790	66.800000	5.400000
1487836781000	-37.846207	145.113802	66.500000	5.500000
1487836782000	-37.846245	145.113818	66.300000	5.500000
1487836783000	-37.846278	145.113825	66.000000	5.600000
1487836784000	-37.846333	145.113842	65.700000	5.600000
1487836785000	-37.846350	145.113855	65.500000	5.600000
1487836786000	-37.846407	145.113865	65.700000	5.600000
1487836787000	-37.846447	145.113862	66.200000	5.600000
1487836788000	-37.846540	145.113783	67.200000	5.500000
1487836789000	-37.846603	145.113740	67.700000	5.500000
1487836790000	-37.846658	145.113682	67.200000	5.500000
1487836791000	-37.846720	145.113668	69.200000	5.400000
1487836792000	-37.846762	145.113642	69.300000	5.400000
1487836793000	-37.846822	145.113613	70.200000	5.400000
1487836794000	-37.846875	145.113583	70.000000	5.400000
1487836795000	-37.846932	145.113555	69.800000	5.400000
1487836796000	-37.846987	145.113530	69.600000	5.400000
1487836797000	-37.847037	145.113508	69.100000	5.400000
1487836798000	-37.847082	145.113488	68.900000	5.400000
1487836799000	-37.847128	145.113472	68.600000	5.400000
1487836800000	-37.847173	145.113457	68.600000	5.400000
1487836801000	-37.847217	145.113448	68.400000	5.400000
1487836802000	-37.847263	145.113440	67.700000	5.400000
1487836803000	-37.847307	145.113428	67.200000	5.400000
1487836804000	-37.847350	145.113423	66.200000	5.400000
1487836805000	-37.847393	145.113418	65.600000	5.400000
1487836806000	-37.847432	145.113417	64.900000	5.400000
1487836807000	-37.847460	145.113432	64.500000	5.400000
1487836808000	-37.847472	145.113460	64.700000	5.400000
1487836809000	-37.847477	145.113497	64.500000	5.400000
1487836810000	-37.847482	145.113527	64.500000	5.400000
1487836811000	-37.847487	145.113555	64.300000	5.400000
1487836812000	-37.847487	145.113580	64.200000	5.400000
1487836813000	-37.847495	145.113610	63.400000	5.400000
1487836814000	-37.847502	145.113633	63.200000	5.500000
1487836815000	-37.847508	145.113657	62.500000	5.500000
1487836816000	-37.847510	145.113668	62.300000	5.500000
1487836817000	-37.847512	145.113673	62.200000	5.600000
1487836818000	-37.847513	145.113683	61.900000	5.600000
1487836819000	-37.847513	145.113683	61.900000	5.600000
1487836820000	-37.847513	145.113683	61.900000	5.600000
1487836821000	-37.847513	145.113683	61.900000	5.600000
1487836822000	-37.847513	145.113683	61.900000	5.600000
1487836823000	-37.847513	145.113683	61.900000	5.600000
1487836824000	-37.847513	145.113683	61.900000	5.600000
1487836825000	-37.847513	145.113683	61.900000	5.600000
1487836826000	-37.847453	145.113770	65.700000	5.600000
1487836827000	-37.847447	145.113773	66.300000	5.600000
1487836828000	-37.847428	145.113787	67.300000	5.600000
1487836829000	-37.847417	145.113812	67.900000	5.600000
1487836830000	-37.847427	145.113840	69.100000	5.600000
1487836831000	-37.847445	145.113860	69.900000	5.600000
1487836832000	-37.847497	145.113845	70.300000	5.600000
1487836833000	-37.847560	145.113827	71.000000	5.500000
1487836834000	-37.847598	145.113822	71.300000	5.500000
1487836835000	-37.847637	145.113815	71.800000	5.500000
1487836836000	-37.847672	145.113813	72.300000	5.500000
1487836837000	-37.847700	145.113817	72.600000	5.500000
1487836838000	-37.847727	145.113815	73.000000	5.500000
1487836839000	-37.847750	145.113815	73.000000	5.500000
1487836840000	-37.847778	145.113818	73.400000	5.500000
1487836841000	-37.847800	145.113827	73.700000	5.500000
1487836842000	-37.847825	145.113843	74.000000	5.500000
1487836843000	-37.847847	145.113863	74.400000	5.500000
1487836844000	-37.847858	145.113872	74.900000	5.500000
1487836845000	-37.847867	145.113897	75.600000	5.500000
1487836846000	-37.847865	145.113892	76.300000	5.500000
1487836847000	-37.847873	145.113895	76.600000	5.500000
1487836848000	-37.847875	145.113897	76.800000	5.600000
1487836849000	-37.847875	145.113897	76.800000	5.600000
1487836850000	-37.847875	145.113897	76.800000	5.600000
1487836851000	-37.847875	145.113897	76.800000	5.600000
1487836852000	-37.847875	145.113897	76.800000	5.600000
1487836853000	-37.847875	145.113897	76.800000	5.600000
1487836854000	-37.847875	145.113897	76.800000	5.600000
1487836855000	-37.847875	145.113897	76.800000	5.200000
1487836856000	-37.847875	145.113897	76.800000	5.300000
1487836857000	-37.847875	145.113897	76.800000	5.400000
1487836858000	-37.847875	145.113897	76.800000	5.500000
1487836859000	-37.847875	145.113897	76.800000	5.500000
1487836860000	-37.847927	145.113998	79.200000	5.600000
1487836861000	-37.847937	145.114012	79.300000	5.600000
1487836862000	-37.847945	145.114020	79.500000	5.600000
1487836863000	-37.847960	145.114032	79.600000	5.600000
1487836864000	-37.847968	145.114027	79.800000	5.700000
1487836865000	-37.847953	145.114022	79.900000	5.700000
1487836866000	-37.847927	145.113998	79.700000	5.600000
1487836867000	-37.847915	145.113998	79.800000	5.600000
1487836868000	-37.847915	145.113998	79.800000	5.600000
1487836869000	-37.847915	145.113998	79.800000	5.600000
1487836870000	-37.847915	145.113998	79.800000	5.700000
1487836871000	-37.847915	145.113998	79.800000	5.700000
1487836872000	-37.847915	145.113998	79.800000	5.700000
1487836873000	-37.847915	145.113998	79.800000	5.700000
1487836874000	-37.847915	145.113998	79.800000	5.700000
1487836875000	-37.847915	145.113998	79.800000	5.700000
1487836876000	-37.847915	145.113998	79.800000	5.700000
1487836877000	-37.847915	145.113998	79.800000	5.700000
1487836878000	-37.847915	145.113998	79.800000	5.700000
1487836879000	-37.847915	145.113998	79.800000	5.700000
1487836880000	-37.847915	145.113998	79.800000	5.700000
1487836881000	-37.847915	145.113998	79.800000	5.700000
1487836882000	-37.847915	145.113998	79.800000	5.800000
1487836883000	-37.847915	145.113998	79.800000	5.800000
1487836884000	-37.847915	145.113998	79.800000	5.800000
1487836885000	-37.847990	145.114020	81.000000	5.800000
1487836886000	-37.847987	145.114037	81.100000	5.800000
1487836887000	-37.847990	145.114060	81.200000	5.800000
1487836888000	-37.847988	145.114048	81.300000	5.800000
1487836889000	-37.847988	145.114048	81.300000	5.700000
1487836890000	-37.847988	145.114048	81.300000	5.700000
1487836891000	-37.847988	145.114048	81.300000	5.700000
1487836892000	-37.847988	145.114048	81.300000	5.700000
1487836893000	-37.847988	145.114048	81.300000	5.600000
1487836894000	-37.847988	145.114048	81.300000	5.600000
1487836895000	-37.847988	145.114048	81.300000	5.600000
1487836896000	-37.847988	145.114048	81.300000	5.600000
1487836897000	-37.847988	145.114048	81.300000	5.500000
1487836898000	-37.847988	145.114048	81.300000	5.500000
1487836899000	-37.847952	145.113930	84.400000	5.500000
1487836900000	-37.847945	145.113912	82.200000	5.400000
1487836901000	-37.847943	145.113895	81.000000	5.400000
1487836902000	-37.847952	145.113880	80.700000	5.400000
1487836903000	-37.847957	145.113872	80.600000	5.400000
1487836906000	-37.847955	145.113867	80.100000	5.400000
1487836907000	-37.847955	145.113867	80.100000	5.400000
1487836908000	-37.847955	145.113867	80.100000	5.400000
1487836909000	-37.847955	145.113867	80.100000	5.400000
1487836910000	-37.847955	145.113867	80.100000	5.400000
